kind,usable_width_kwh,date,total_cost_yuan,planned_cost_yuan,increase_cost_yuan,reduction_net_cost_yuan,emergency_cost_yuan
q4_3,4800,2025-11-04,54408.36364661431,55222.49500107829,7.572737104055704e-13,-814.1313544640373,5.138622763412038e-11
q4_3,4800,2025-11-05,58174.71636784836,60060.51531319147,3.8841676541778724e-13,-2144.2437943480136,258.44484900491
q4_3,4800,2025-11-06,56911.061178946096,56485.79510241275,851.1700568197596,-446.4003552308995,20.496374944490167
q4_3,4800,2025-11-07,20648.568943902363,20393.34609802324,310.71838618232033,-55.495540303238194,3.954458804855676e-11
q4_3,4800,2025-11-08,21248.76056072967,21600.196560112105,52.33487005953294,-403.77086944199084,2.3065808818500956e-11
q4_3,4800,2025-11-09,56362.69014803758,56714.31718604911,9.966448999421118e-13,-351.62703801160245,6.984492095796213e-11
q4_3,4800,2025-11-10,62329.73825346715,58954.09565408197,4119.072820300832,-1020.8962748049352,277.46605388928276
q4_3,4800,2025-11-11,59090.82900445572,61486.43217087531,1.3693068012798905e-12,-2395.6031664196453,5.5774719953660685e-11
q4_3,4800,2025-11-12,59778.953908251206,58972.79406373766,1620.7869784094137,-814.6271338959176,4.699837319321887e-11
q4_3,4800,2025-11-13,59768.59175598384,56616.374232862065,2790.181630498734,-559.8743241001315,921.9102167231778
q4_3,4800,2025-11-14,21650.500513570376,21753.194975756942,5.015891701987129e-13,-102.69446218659434,2.980976920863299e-11
q4_3,4800,2025-11-15,21765.51055797081,22557.423924525407,2.378605128161607,-794.2919716827876,3.5676166021403334e-11
q4_3,4800,2025-11-16,59969.96225265943,58929.52009775065,1106.2169676793117,-65.77481277059913,6.896046311766213e-11
q4_3,4800,2025-11-17,61300.004787696496,58752.35195826749,2687.235131956203,-139.58230252725713,4.826335597840625e-11
q4_3,4800,2025-11-18,59962.52224921774,58933.70445212147,1316.2256716851325,-287.4078745889055,5.7134792896818e-11
q4_3,4800,2025-11-19,64998.507089289626,60859.29338440031,4551.594560270675,-412.3808553814198,5.942327874208786e-11
q4_3,4800,2025-11-20,58260.39494424747,57126.119997714486,1172.1562453277481,-37.88129879483559,6.199091906466948e-11
q4_3,4800,2025-11-21,22801.95783879824,22766.214721653894,38.61824242203938,-2.8751252777339373,3.840620976802711e-11
q4_3,4800,2025-11-22,22181.99066619714,22677.84414374183,3.304748474874941e-13,-495.85347754473503,4.44452883385793e-11
q4_3,4800,2025-11-23,62118.15950643666,59513.995872349995,3173.8513110412428,-569.6876769546326,5.928894841744636e-11
q4_3,4800,2025-11-24,59376.45098472503,58756.685697954,907.4585971997832,-287.69331042880265,4.744398918177239e-11
q4_3,4800,2025-11-25,65369.21560627408,68572.61754407207,1.1458013204901362e-12,-3203.4019377980185,3.4677260174476035e-11
q4_3,4800,2025-11-26,64947.544026847376,65003.219135081934,1319.7912641490143,-1375.4663723836206,4.497064409747509e-11
q4_3,4800,2025-11-27,62029.21321787423,62170.18182985118,476.6919472236863,-617.6605592007106,6.744655900448037e-11
q4_3,4800,2025-11-28,22630.3094471092,22139.13106880476,5.414323793208142,-169.8762592208102,655.6403137320477
q4_3,4800,2025-11-29,23770.943439813214,24844.955612254344,3.0365683301170066e-13,-1074.0121724411615,3.33752829817513e-11
q4_3,4800,2025-11-30,65478.14712780769,64527.21547134426,840.3136421724109,-349.9486998563315,460.566714147347
q4_3,4800,2025-12-01,89699.94555458233,74803.03401088393,1495.439577717951,-1090.8293765251528,14492.301342505598
q4_3,4800,2025-12-02,90907.01659376101,76793.58994136349,2392.1561682798974,-1389.8572907522748,13111.127774869896
q4_3,4800,2025-12-03,85549.60355376759,67267.66355062516,13425.724525133133,-1.0188472288064076e-14,4856.215478009289
q4_3,4800,2025-12-04,87110.30691694433,73182.0278062638,4137.133500661025,-1497.1247373965741,11288.270347416073
q4_3,4800,2025-12-05,32564.468819511472,26362.080783461093,2186.701961116324,-215.95026102820785,4231.63633596226
q4_3,4800,2025-12-06,30529.375736999464,26162.76059508273,2683.2835847657516,-39.582373957841895,1722.9139311088265
q4_3,4800,2025-12-07,87288.51037515802,76475.95769895654,2631.933482540659,-1655.4289143226881,9836.048107983497
q4_3,4800,2025-12-08,81392.6674859823,82596.00891727705,8.767216286287294e-13,-1203.3414312948019,4.272147435813167e-11
q4_3,4800,2025-12-09,80627.65011630033,82404.40061260611,1.009146899377811e-12,-1776.7504963058532,5.910436584599666e-11
q4_3,4800,2025-12-10,78528.6576818183,75988.43112183752,2704.1138193264424,-163.88725934574856,7.076430108554631e-11
q4_3,4800,2025-12-11,76610.54563126597,78716.30266372356,9.85839676559408e-13,-2105.757032457657,6.308005295885266e-11
q4_3,4800,2025-12-12,31051.48475430651,30812.817949089174,437.2068147735424,-377.03198233901827,178.49197278281065
q4_3,4800,2025-12-13,29941.722287677178,30553.841779432507,193.52817892025084,-805.6476706756362,5.699217275889623e-11
q4_3,4800,2025-12-14,80336.86100545485,78020.14928088611,2532.26469091995,-215.55296635123892,3.260079495248647e-11
q4_3,4800,2025-12-15,80017.7683674398,76344.2453088701,3839.4051421418803,-165.88208357225025,8.03823638761969e-11
q4_3,4800,2025-12-16,81339.37770581059,83111.4752132206,7.381402156170225e-13,-1772.0975074100606,5.4921429182286374e-11
q4_3,4800,2025-12-17,79950.64021334804,82411.7896618913,4.1740897405162506e-13,-2461.1494485433213,6.455938716953824e-11
q4_3,4800,2025-12-18,77477.69431962864,78522.03186451214,1.5788565121965802e-12,-1044.3375448835543,5.973275563064818e-11
q4_3,4800,2025-12-19,29011.305202082553,29158.896761020384,187.90469095460287,-335.4962498924826,5.227789756645507e-11
q4_3,4800,2025-12-20,28130.968346230984,28779.537255156418,141.38034743251606,-792.8191710246424,2.8699146666945348
q4_3,4800,2025-12-21,81142.1520845903,81656.559560141,9.76249481254854e-13,-707.1134164088278,192.7059408581287
q4_3,4800,2025-12-22,79844.73694809407,78866.62036557283,296.0214034146088,-203.46944861912053,885.5646277257414
q4_3,4800,2025-12-23,78676.98636465968,80261.22188527427,512.3076830783256,-2096.5432036929797,5.905086908342128e-11
q4_3,4800,2025-12-24,77419.4206048029,76502.83403918751,1012.5488183826789,-505.20755620726743,409.2453034399797
q4_3,4800,2025-12-25,75896.88571477805,75185.86652565433,75.93377132297577,-346.6199550514404,981.7053728521732
q4_3,4800,2025-12-26,29745.817167332618,29845.84156031115,303.1215226287989,-403.14591560737443,4.086814797688021e-11
q4_3,4800,2025-12-27,28604.359595819333,28299.01511235581,630.9634380665922,-325.6189546031072,3.936814252369913e-11
q4_3,4800,2025-12-28,75949.646971218,76034.29088044824,1018.9779071977491,-1103.6218164280765,8.446666655004264e-11
q4_3,4800,2025-12-29,78165.1797104083,78390.32132803256,376.8790026998006,-602.0206203241497,7.12260685986621e-11
q4_3,4800,2025-12-30,76183.5134078559,77712.14668186098,85.30179223520224,-1774.7131019968485,160.77803575658663
q4_3,4800,2025-12-31,80845.17574021273,81503.33032202696,2.1567238661646116e-12,-759.2132318142924,101.058650000048
q4_3,9600,2025-02-01,20866.872237886364,22417.229849057738,7.244977950904286e-14,-1550.357611171402,2.705911406053474e-11
q4_3,9600,2025-02-02,61846.66983119196,64655.14447666421,3.2071625355456486e-13,-2808.474645472286,4.190064117892689e-11
q4_3,9600,2025-02-03,63986.34640511639,66921.19552430887,1.5936052477627528e-13,-2934.8491191925677,7.972836257863492e-11
q4_3,9600,2025-02-04,66916.82205923522,70207.74163961524,4.250978236086667e-13,-3290.9195803800876,6.392637885710428e-11
q4_3,9600,2025-02-05,63600.26571882318,63895.84516389652,984.3755024193027,-1279.9549474927462,1.0154700680331529e-10
q4_3,9600,2025-02-06,63439.320372771836,66938.65760502544,3.389800440345425e-13,-3549.757612252103,50.420379998491484
q4_3,9600,2025-02-07,20235.873857918086,21068.12643660046,2.8256863515707663e-14,-1150.146468971996,317.8938902896183
q4_3,9600,2025-02-08,17260.755423793296,16476.280230011074,784.4751937821804,-1.4784617974328285e-15,3.980654739166311e-11
q4_3,9600,2025-02-09,60147.39353480625,61130.33208085518,1.9443518795014823e-12,-982.9385460489946,6.818342512815434e-11
q4_3,9600,2025-02-10,57252.61632607425,59503.677592624634,8.793211492275078e-13,-2251.061266550443,4.438625356151249e-11
q4_3,9600,2025-02-11,58400.37130320927,57636.60790616684,175.07335414301647,-1832.9681528578176,2421.658195757228
q4_3,9600,2025-02-12,57216.06891453073,58602.21687088979,6.575985089796177e-13,-1386.1479563591297,7.79115119087237e-11
q4_3,9600,2025-02-13,51498.76316845731,53205.46887940781,4.5379323632133147e-13,-1832.980393735616,126.2746827851205
q4_3,9600,2025-02-14,17281.51043444963,16817.863428557954,692.3512573440964,-228.70425145245937,3.823117822321364e-11
q4_3,9600,2025-02-15,18305.365810662566,18762.692954009617,3.6590795644198844,-460.9862229115167,4.494707894764361e-11
q4_3,9600,2025-02-16,56231.33595069761,58022.10051269393,826.1956878190142,-2686.8384972367,69.87824742137514
q4_3,9600,2025-02-17,54527.28372505769,57706.838860723605,3.476167014898804,-3346.7566110464313,163.72530836562544
q4_3,9600,2025-02-18,51533.04353334301,50777.91082533685,765.4010377413649,-10.268329735287601,7.610479002551074e-11
q4_3,9600,2025-02-19,53942.21743660294,52544.233137726864,1316.464458125076,-172.76389581222097,254.28373656322998
q4_3,9600,2025-02-20,51699.30561827199,52817.13099572363,103.33972732368932,-1406.864205777992,185.69910100265776
q4_3,9600,2025-02-21,16495.188374907695,16594.140900520746,1.6727312868169976e-13,-98.95252561308985,3.65353116649203e-11
q4_3,9600,2025-02-22,17011.59992835242,17079.365081089927,7.408686997223413e-14,-67.76515273753648,3.4737368537207654e-11
q4_3,9600,2025-02-23,50850.37126766583,51707.62193925837,523.8041402650779,-1468.832159829099,87.7773479714755
q4_3,9600,2025-02-24,50047.5492394439,49951.38281217367,466.41252682826564,-518.7918679914324,148.54576843338936
q4_3,9600,2025-02-25,50762.65113324103,53517.78280511647,7.034714144538156e-13,-2914.7112118754994,159.5795400000608
q4_3,9600,2025-02-26,49795.926418028495,48031.49136574422,1862.5448647600638,-98.10981247586317,7.504146459780259e-11
q4_3,9600,2025-02-27,45612.74654146221,43166.33876740506,2448.6006587971833,-2.1928847401143883,6.98874256244153e-11
q4_3,9600,2025-02-28,14621.025693449352,14691.29433628591,22.34067657652789,-92.60931941312055,3.6842521922153536e-11
q4_3,9600,2025-03-01,17667.876713180496,18422.380127277127,0.0,-754.5034140966554,2.522811115568402e-11
q4_3,9600,2025-03-02,52455.526421856805,53104.73177617323,857.1457347193757,-1506.3510890358762,6.844268707340006e-11
q4_3,9600,2025-03-03,54217.08931259068,54664.614342529414,892.6931512381883,-1340.218181176977,5.7222163007963906e-11
q4_3,9600,2025-03-04,49708.191237461586,47241.032759177804,2545.506705555271,-78.34822727157322,8.688581942806194e-11
q4_3,9600,2025-03-05,52796.34292053344,54595.59340096678,782.0964983571489,-3366.7895863272033,785.4426075367019
q4_3,9600,2025-03-06,44883.487278356115,45750.01970303427,1.7502552740467082e-13,-866.5324246782104,6.250422757148044e-11
q4_3,9600,2025-03-07,15384.386483043007,15667.40321147759,1.2052225883962822e-13,-283.0167284346102,2.7379130074223212e-11
q4_3,9600,2025-03-08,15187.115228578175,14574.987627765167,612.1276008129773,-4.42355485574808e-14,2.881176897062687e-11
q4_3,9600,2025-03-09,44115.41959177109,45802.99233407267,56.06511685175656,-1743.6378591534144,7.234911247877562e-11
q4_3,9600,2025-03-10,49194.95608621372,48141.67250387092,1086.276731892365,-32.99314954963246,7.202421947738458e-11
q4_3,9600,2025-03-11,44441.25876508764,40734.23544899943,3707.555649138634,-0.5323330505069135,7.96766901345336e-11
q4_3,9600,2025-03-12,46069.48242875435,47096.02705970123,5.201513886277099e-13,-1026.5446309469226,5.581613038430078e-11
q4_3,9600,2025-03-13,46960.03983334564,46807.883653373225,545.6099479808282,-793.1883139871618,399.73454597874616
q4_3,9600,2025-03-14,14276.304311056007,13652.984399212233,620.9806594356935,-0.42106901693978255,2.760321425020156
q4_3,9600,2025-03-15,15163.57216949126,14605.929033307144,401.1012559051975,-2.056963399340014,158.59884367825703
q4_3,9600,2025-03-16,44803.64741797367,44002.05146795729,1393.659496663443,-600.1446466471139,8.08110000004926
q4_3,9600,2025-03-17,39110.710611313974,38030.417923425266,1971.9533800214315,-891.6606921328034,7.452017314335535e-11
q4_3,9600,2025-03-18,46316.841695157476,49177.73250966762,6.144034614408156e-13,-2860.890814510205,5.7833313249489035e-11
q4_3,9600,2025-03-19,41427.81995623724,39208.525747726686,2219.5958236518863,-0.30161514136959033,3.977721002752788e-11
q4_3,9600,2025-03-20,42369.443201248374,43206.46397894042,8.762953029872733e-13,-837.0207776921092,5.426641536132592e-11
q4_3,9600,2025-03-21,13605.740798095127,13388.074418043954,282.13670754992256,-64.4703274987751,2.4192274850065585e-11
q4_3,9600,2025-03-22,15114.928611379122,15118.078709257512,0.0,-3.1500978784124163,2.2172059743752467e-11
q4_3,9600,2025-03-23,41012.31878746523,43074.78384319606,4.022808752779383e-13,-2190.9071149578676,128.4420592270302
q4_3,9600,2025-03-24,41735.31569948888,42578.10062347894,100.38608733612634,-943.1710113262299,4.725704982888601e-11
q4_3,9600,2025-03-25,44131.18892010854,46402.100696092355,9.231536505750851,-2280.1433124896193,6.102287208875622e-11
q4_3,9600,2025-03-26,39831.567575211026,40796.286807684286,564.9252912892332,-1529.6445237625605,7.222194753353505e-11
q4_3,9600,2025-03-27,39275.04956334186,39919.08446155383,337.7809796230795,-981.8158778351274,8.191327793838355e-11
q4_3,9600,2025-03-28,13662.597786951523,13819.289054557841,1.4754704125152784e-13,-156.69126760633455,1.520751879979798e-11
q4_3,9600,2025-03-29,13626.100243166984,13133.632536506466,440.133121153759,-0.4882879852298642,52.82287349199012
q4_3,9600,2025-03-30,36745.13957017333,39030.75231462617,3.765308065339923e-13,-2285.6127444529093,6.623708515007821e-11
q4_3,9600,2025-03-31,37643.28559110356,37594.38594271676,147.97479442397577,-99.07514603724967,6.357230830644766e-11
q4_3,9600,2025-04-01,42660.63439539561,42598.45784605225,233.67710538794637,-171.50055604463645,4.303785416936989e-11
q4_3,9600,2025-04-02,42504.67960733323,43353.9512729315,4.696019573202648e-13,-849.2716655983164,4.9026342985314384e-11
q4_3,9600,2025-04-03,40115.245241707074,41833.42379106212,13.70502648707686,-1731.883575842165,3.700407091855595e-11
q4_3,9600,2025-04-04,12121.55486965039,12117.418662489516,4.422474332632649,-0.2862671717837035,2.422028444470925e-11
q4_3,9600,2025-04-05,14154.926558671166,13612.194530849662,543.7784723363603,-1.0464445148989574,4.287549870696239e-11
q4_3,9600,2025-04-06,37551.10884837184,37874.63483775809,362.8902980962868,-1148.2657588085895,461.8494713260559
q4_3,9600,2025-04-07,35343.54956868112,34279.10112523675,1275.7578818554384,-211.30943841113938,6.510930461445241e-11
q4_3,9600,2025-04-08,40084.67855978519,42191.20875770236,13.245357264916455,-2119.7755551821556,6.776690089638215e-11
q4_3,9600,2025-04-09,41112.07410259913,42282.17940193528,2.600756943138549e-13,-1170.1052993362061,5.554223037051997e-11
q4_3,9600,2025-04-10,35578.86302430123,35322.05131368532,726.0299883823253,-469.21827776645443,3.996075115253461e-11
q4_3,9600,2025-04-11,11744.487665715771,11420.27421037765,325.53597156997625,-1.3225162318896129,3.182497465559209e-11
q4_3,9600,2025-04-12,13428.032077106187,13619.019582136916,1.2303758012421897e-13,-190.98750503075507,2.5839916872882895e-11
q4_3,9600,2025-04-13,35312.87769833852,36428.83470311971,206.0229767239538,-1321.9799815052095,6.29205665347854e-11
q4_3,9600,2025-04-14,36301.94367349705,37295.26372627821,638.2297243949486,-2312.515653856077,680.9658766799718
q4_3,9600,2025-04-15,35120.68651382184,35016.451928376366,458.2711062622857,-354.03652081686926,5.839698768994595e-11
q4_3,9600,2025-04-16,37312.317553692905,36864.48053958838,902.4378062147202,-454.60079211024254,5.0369382609272154e-11
q4_3,9600,2025-04-17,34706.27203126729,33763.78446140205,1434.457695447784,-491.97012558261736,6.908398919591719e-11
q4_3,9600,2025-04-18,11490.484951172293,11673.016646807706,1.7951080621969595e-13,-182.53169563543474,2.393242937159812e-11
q4_3,9600,2025-04-19,12978.763775599315,12453.653728763522,525.3636795933519,-0.2536327575783737,1.957769768523576e-11
q4_3,9600,2025-04-20,34190.7828813339,34814.589411209,50.85564337438663,-674.6621732495414,5.460583807348485e-11
q4_3,9600,2025-04-21,33933.06767140541,34951.287371606864,3.412992555240635e-13,-1018.2197002015009,4.7976769224078453e-11
q4_3,9600,2025-04-22,36007.751736726,35359.41168426983,768.4734291851256,-120.1333767290097,5.6185011310105886e-11
q4_3,9600,2025-04-23,34429.140394267786,31430.63748516911,3007.7611830008163,-9.258273902219102,7.019319792078704e-11
q4_3,9600,2025-04-24,31790.96818709345,31634.312229802606,748.5949290876842,-591.9389717968792,3.938680492865387e-11
q4_3,9600,2025-04-25,11927.680052585274,12049.935914989728,9.20948650673381e-14,-122.25586240447132,1.7390078710377567e-11
q4_3,9600,2025-04-26,11664.968274293344,11663.456623680346,1.5116506129761862,0.0,2.1934511096333152e-11
q4_3,9600,2025-04-27,31802.012409712843,30317.33304402543,872.988865821657,-388.07624101734837,999.7667408831066
q4_3,9600,2025-04-28,40577.34203624365,40430.687664253644,1123.1402181388344,-976.4858461488855,5.695101634728416e-11
q4_3,9600,2025-04-29,33196.98033480377,33074.74629902732,753.5278952769447,-631.2938595005389,3.7417663634187194e-11
q4_3,9600,2025-04-30,33407.76327128535,33633.25093886971,1.5872103631409119e-13,-225.4876675844073,5.924317036942739e-11
q4_3,9600,2025-05-01,41530.53090995915,32586.586098172145,1138.8802526671363,-530.1247818399822,8335.189340959843
q4_3,9600,2025-05-02,18398.29015453851,12640.1987667715,456.21600038262665,-1.4160650724700126,5303.291452456852
q4_3,9600,2025-05-03,17584.972698676553,13198.41043942302,31.732504683570074,-2.991100700455718e-14,4354.829754569965
q4_3,9600,2025-05-04,41378.178658703,37786.12590522617,211.94038886325774,-2130.5475811561455,5510.659945769719
q4_3,9600,2025-05-05,40639.47335917555,36960.93309651197,556.8218446259663,-1178.9987241912133,4300.717142228822
q4_3,9600,2025-05-06,42790.569104424496,35319.1265582331,3090.5505227909243,-442.1253836327898,4823.017407033259
q4_3,9600,2025-05-07,43495.49852126526,37033.303501940245,1122.6907297325783,-5.479016790310701,5344.983306382748
q4_3,9600,2025-05-08,40015.62340062282,41460.601949720076,188.28604984738558,-1633.2645989446953,5.429330496298235e-11
q4_3,9600,2025-05-09,13213.28374802834,13179.057042574816,42.68040624382121,-8.453700790319251,2.0533690303636832e-11
q4_3,9600,2025-05-10,15814.910405075556,15595.745543019362,219.16486205615908,0.0,3.402116277584355e-11
q4_3,9600,2025-05-11,36089.588550589644,36023.67557244785,314.1142548304077,-248.20127668868633,7.096518928051409e-11
q4_3,9600,2025-05-12,38616.272035299284,38494.52182540866,609.3953556444568,-487.64514575388847,5.968028560232596e-11
q4_3,9600,2025-05-13,39886.60097567414,41702.502456371236,346.85195733989036,-2162.753438037041,5.637326516705343e-11
q4_3,9600,2025-05-14,39905.695297520375,41830.32301686928,1.7066561497358634e-13,-1924.6277193489768,6.799559404413458e-11
q4_3,9600,2025-05-15,38015.368515857146,38408.38162751824,746.5766630161643,-1139.5897746773287,7.096327792055491e-11
q4_3,9600,2025-05-16,13272.044314381568,13245.610636611738,1.0925873539235908e-13,-91.12002119685741,117.55369896669093
q4_3,9600,2025-05-17,15753.721713917883,15916.187858564977,9.766267794475425e-14,-162.46614464712673,3.362295331044152e-11
q4_3,9600,2025-05-18,37388.67075660468,39447.5189312235,10.377732119670142,-2069.2259067385394,5.205563180510353e-11
q4_3,9600,2025-05-19,36595.56201505243,36871.3585082339,3.7367016147982216e-13,-275.7964931815189,5.2842572095812557e-11
q4_3,9600,2025-05-20,37757.979084649196,37001.86170432479,902.3186572892996,-146.20127696496604,7.365352772126244e-11
q4_3,9600,2025-05-21,37015.44170547285,36995.31134509226,241.541411836379,-221.4110514558471,5.283659731958323e-11
q4_3,9600,2025-05-22,36536.03418656532,37395.20852347599,3.1883615747574367e-13,-859.17433691071,3.9961406628208346e-11
q4_3,9600,2025-05-23,12123.942343483033,11659.25207440466,464.69026907835325,-2.60925503425824e-14,2.017637257267779e-11
q4_3,9600,2025-05-24,15340.773682785875,15425.569427563993,0.410565410754414,-85.2063101888856,1.4778038348595147e-11
q4_3,9600,2025-05-25,33248.41393189666,33672.55759200913,6.446768452406104e-13,-424.14366011250723,3.758768585271354e-11
q4_3,9600,2025-05-26,39460.90196881688,38206.97421750003,1485.7281719238686,-231.8004206070634,5.329415841970331e-11
q4_3,9600,2025-05-27,35046.78133770448,34873.264737050755,469.9612766977586,-296.44467604407606,3.880601262551409e-11
q4_3,9600,2025-05-28,38649.005461516565,39797.90130358514,3.1659794785809937e-13,-1148.8958420686363,6.108639638569001e-11
q4_3,9600,2025-05-29,37644.16671623979,37307.82218403463,666.6541086099732,-330.30957640487765,7.095758292052778e-11
q4_3,9600,2025-05-30,13948.208954855954,13970.107702530884,1.029491158988094e-13,-21.89874767495077,1.9108526316813368e-11
q4_3,9600,2025-05-31,15630.563728778749,15902.367867302848,0.0,-271.80413852411584,1.4298791484179674e-11
q4_3,9600,2025-06-01,59680.30688066661,51634.25655008349,2593.6005694220185,-2775.5143882184375,8227.964149379532
q4_3,9600,2025-06-02,61054.09400447711,54038.91389294865,2831.4761848473167,-2815.0528845672334,6998.756811248385
q4_3,9600,2025-06-03,54216.333165915465,49839.663714235336,3208.9037558646596,-433.28401234015485,1601.0497081556239
q4_3,9600,2025-06-04,56747.39575650501,58555.33657188955,234.900545965969,-4106.004805903305,2063.1634445527907
q4_3,9600,2025-06-05,57613.30009397706,49818.60523605023,3140.5681553403983,-560.0248559335887,5214.15155852002
q4_3,9600,2025-06-06,26513.441114738118,17810.2721868026,2572.3492437476957,-715.4611912542074,6846.280875442035
q4_3,9600,2025-06-07,26422.667588476434,21636.092593352365,2382.4292765705754,-956.5046867988524,3360.6504053523468
q4_3,9600,2025-06-08,50705.53624705331,50798.192110870135,1905.472232613332,-1998.1280964302186,6.466972735097443e-11
q4_3,9600,2025-06-09,59458.92204871207,61936.4391237653,8.706678045200533e-13,-2506.766078597736,29.2490035445057
q4_3,9600,2025-06-10,55342.84288030238,56341.24238125824,1.2832849449750939e-12,-998.3995009559299,6.211972536362964e-11
q4_3,9600,2025-06-11,59296.63572131559,58201.6553106638,1508.4274000454097,-413.4469893936574,4.906242878632838e-11
q4_3,9600,2025-06-12,57880.92691044068,58469.69577741216,59.51744436775972,-648.2863113392978,5.855512341668145e-11
q4_3,9600,2025-06-13,21032.827109160302,21067.31211529305,128.48093604593052,-229.16042657870918,66.19448440003032
q4_3,9600,2025-06-14,22958.92179071866,23598.296075297185,0.0,-639.3742845785357,1.1136506827824633e-11
q4_3,9600,2025-06-15,52093.72262324902,52104.476167021174,395.7815765427864,-406.53512031499184,6.765643867367998e-11
q4_3,9600,2025-06-16,57197.64936651698,56480.69064976309,898.0186491253842,-181.05993237154857,5.287937554498967e-11
q4_3,9600,2025-06-17,60689.20907489763,58625.089632932024,2550.1355817009526,-486.01613973540566,5.367582778248448e-11
q4_3,9600,2025-06-18,57534.183654575696,59003.49956891509,62.611888074030205,-1607.4211777345986,75.4933753211648
q4_3,9600,2025-06-19,54487.502283683556,52754.21656893083,3247.5045632130823,-1735.1134573681259,220.8946089077691
q4_3,9600,2025-06-20,19054.62995025432,19209.39853970914,1.8352466213400476e-13,-154.76858945484022,1.881690536720271e-11
q4_3,9600,2025-06-21,21833.05262875802,21898.243729757723,116.87390926841198,-182.06501026813237,1.895062951007276e-11
q4_3,9600,2025-06-22,50499.33648491269,49236.78236961845,2442.9653986695103,-1180.4112833753268,5.678634451555808e-11
q4_3,9600,2025-06-23,52088.72866738737,52779.20353744559,7.41451107034707,-697.8893811286151,5.73105296552967e-11
q4_3,9600,2025-06-24,60839.3222480276,62779.27333688387,4.738722356153599,-1944.6898112124823,5.907248556979994e-11
q4_3,9600,2025-06-25,54076.661998326825,51801.22586042185,2933.3064142801118,-657.870276375202,5.867582020258055e-11
q4_3,9600,2025-06-26,53487.20223777977,53173.80602562776,1042.5616187515,-729.1654065995469,6.057881840604297e-11
q4_3,9600,2025-06-27,18770.252038354854,19262.177096472016,59.8100842285275,-551.7351423457136,2.048446390290337e-11
q4_3,9600,2025-06-28,20189.04124347363,20230.85354094109,1.6416698752413077,-43.45396734271521,1.3851789049112997e-11
q4_3,9600,2025-06-29,50522.25307441764,44641.56241203811,5961.881633134919,-81.19097075545389,5.651743395507225e-11
q4_3,9600,2025-06-30,54045.48080189176,54452.567114742764,264.61863261354915,-671.7049454646011,4.4329387605124286e-11
q4_3,9600,2025-07-01,69729.92187638034,52541.100905801584,13532.588962810394,-2.6319784176955467,3658.863986186059
q4_3,9600,2025-07-02,67013.239088543,51939.333546892114,9812.005199144396,-6.269260666158516e-14,5261.900342506496
q4_3,9600,2025-07-03,71465.79121726242,58385.923585041135,8504.89325588816,-347.78873036683893,4922.763106699951
q4_3,9600,2025-07-04,30327.00145272073,21131.138511581077,4149.51323797267,-4.5422154926200163e-14,5046.349703166983
q4_3,9600,2025-07-05,32366.05113559841,22851.752235812273,6192.207480026233,-6.328377821773756e-14,3322.091419759899
q4_3,9600,2025-07-06,69139.43458538993,56139.59891840417,9964.820025085466,-102.36715944983138,3137.3828013501375
q4_3,9600,2025-07-07,67707.3227866766,55817.278209239215,6227.428026491194,-164.2526689671363,5826.86921991332
q4_3,9600,2025-07-08,66988.08844887231,68910.15256407904,502.0542786195999,-2450.9652982743564,26.846904448042217
q4_3,9600,2025-07-09,64812.81978836472,65833.42497888797,338.08925904769,-1635.8516626603366,277.15721308940186
q4_3,9600,2025-07-10,63371.690235723225,65306.45945243282,22.95106206025214,-1959.010993510774,1.2907147409259236
q4_3,9600,2025-07-11,28391.836351055146,28809.811210240903,6.828031473560259e-13,-510.72024453578763,92.74538535003292
q4_3,9600,2025-07-12,30796.17131481582,30487.523963345244,454.6836825229106,-241.47406195235095,95.43773090002118
q4_3,9600,2025-07-13,59813.50650425081,62455.528116162386,1007.9792156346375,-3650.000827546266,5.253775370306357e-11
q4_3,9600,2025-07-14,64106.33357423768,66061.70491320232,329.08549250367804,-2284.456831468386,5.665531110921051e-11
q4_3,9600,2025-07-15,62123.13351981217,65631.91686594236,0.10600755991375418,-3508.889353690198,9.154491209528714e-11
q4_3,9600,2025-07-16,65768.05035044189,67111.13103911754,401.62267398497374,-1984.5944397453004,239.8910770846909
q4_3,9600,2025-07-17,62952.6513088805,63242.167287150434,1306.2844941754379,-1595.8004724454486,7.398106127709525e-11
q4_3,9600,2025-07-18,27695.229482727198,28247.9298759151,134.14976336630434,-686.8501565542256,1.8870423446060157e-11
q4_3,9600,2025-07-19,28681.89501759503,29712.81953530444,4.729432845351767e-13,-1030.9245177094401,3.2804123861751574e-11
q4_3,9600,2025-07-20,61247.97340391558,63139.555273000566,58.43638819400357,-1950.0182572790422,5.473528097432733e-11
q4_3,9600,2025-07-21,66951.26263397059,68917.69559229846,4.356626435648878,-1970.789584763562,3.821659877445427e-11
q4_3,9600,2025-07-22,65993.12464190398,62921.856820737565,3788.495417850345,-717.2275966839809,5.6562447170449555e-11
q4_3,9600,2025-07-23,65260.68866554918,68916.70393406555,59.477390712575954,-4168.185978230022,452.6933190010881
q4_3,9600,2025-07-24,67109.28852545533,71899.862434804,7.306792211626223,-4797.880701560356,6.023125997955958e-11
q4_3,9600,2025-07-25,24295.756613595557,24598.408751532752,4.1632670644276e-13,-302.6521379372207,2.8516790706589742e-11
q4_3,9600,2025-07-26,30441.181176261292,30706.32023010061,94.03707287571125,-359.17612671505617,2.418900635348109e-11
